Job Name,Company Name,Company Location,Job Description,Job Link
System Administrator,Talaat Moustafa Group,"Dokki, Giza, Egypt",Experienced ∑ 2 - 4 Yrs of Exp ∑ Installation/Maintenance/Repair ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Engineering ∑ Communication ∑ Communication skills ∑ Computer Science ∑ Documentation ∑ English ∑ Information Technology (IT),https://wuzzuf.net/jobs/p/gqbJPgTrl1da-System-Administrator-Talaat-Moustafa-Group-Giza-Egypt
System Administrator Team Leader,Atrium Egypt,"Madinaty, Cairo, Egypt",Experienced ∑ 8 - 10 Yrs of Exp ∑ Administration ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Administration ∑ Computer Science ∑ Information Systems ∑ Information Technology (IT) ∑ Microsoft Office ∑ Security ∑ is,https://wuzzuf.net/jobs/p/syTrEP7KIy89-System-Administrator-Team-Leader-Atrium-Egypt-Cairo-Egypt
Senior WordPress Developer,Dexef,"Quweisna, Monufya, Egypt",Experienced ∑ 5 - 8 Yrs of Exp ∑ Business Development ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Agile ∑ Android ∑ Bitbucket ∑ Computer Science ∑ Development ∑ Information Technology (IT) ∑ JIRA,https://wuzzuf.net/jobs/p/JjOsDHvYuBlm-Senior-WordPress-Developer-Dexef-Monufya-Egypt
"Front End Developer ""Vue.js""",Naqla,"Nasr City, Cairo, Egypt",Entry Level ∑ 2 - 3 Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ React ∑ JavaScript ∑ Software Development ∑ RESTful ∑ Redux ∑ Information Technology (IT) ∑ APIs ∑ Computer Science,https://wuzzuf.net/jobs/p/CCvcJK4IIXAz-Front-End-Developer-Vuejs-Naqla-Cairo-Egypt
PHP Developer,Kick Start Interactive,"Dokki, Giza, Egypt",Experienced ∑ 2 - 4 Yrs of Exp ∑ IT/Software Development ∑ Computer Science ∑ API ∑ Laravel ∑ PHP ∑ Linux ∑ Software Development ∑ MVC ∑ Design ∑ CMS,https://wuzzuf.net/jobs/p/n2OTjP5BWlBX-PHP-Developer-Kick-Start-Interactive-Giza-Egypt
CAFM System Admin,Smart Villages Development & Managment Company,"Abu Rawash, Giza, Egypt",Experienced ∑ 2 - 4 Yrs of Exp ∑ Installation/Maintenance/Repair ∑ IT/Software Development ∑ Computer Science ∑ Facility Management ∑ Information Technology (IT) ∑ System Administration ∑ SQL ∑ system,https://wuzzuf.net/jobs/p/S3HPXocihHvp-CAFM-System-Admin-Smart-Villages-Development-Managment-Company-Giza-Egypt
VMware Administrator,JMR Infotech,"Cairo, Egypt","Experienced ∑ 4 - 7 Yrs of Exp ∑ IT/Software Development ∑ VMware, ∑ VMware and storage systems ∑ data protection ∑ Storage hardware technologies ∑ san fabric technologies ∑ HCI (nutanix & Vxrail)",https://wuzzuf.net/jobs/p/miFXddxEUmzP-VMware-Administrator-JMR-Infotech-Cairo-Egypt
Medical Representative - Aswan,El Nahar for Medical Solutions,"Aswan, Egypt",Entry Level ∑ 0 - 4 Yrs of Exp ∑ Medical/Healthcare ∑ Sales/Retail ∑ Pharmaceutical ∑ Agriculture ∑ Commerce ∑ Communication ∑ Communication skills ∑ Computer Skills ∑ Medical ∑ Sales,https://wuzzuf.net/jobs/p/1Ayq4nqmNCKW-Medical-Representative---Aswan-El-Nahar-for-Medical-Solutions-Aswan-Egypt
Senior Software QC Engineer,SURE International Technology,"Cairo, Egypt",Experienced ∑ 3 - 5 Yrs of Exp ∑ IT/Software Development ∑ Quality ∑ Engineering - Telecom/Technology ∑ Computer Science ∑ Information Technology (IT) ∑ Software ∑ Quality Control,https://wuzzuf.net/jobs/p/ys5zgX7y1VgL-Senior-Software-QC-Engineer-SURE-International-Technology-Cairo-Egypt
System Analyst,Sceel.io,"Maadi, Cairo, Egypt",Experienced ∑ 3 - 4 Yrs of Exp ∑ IT/Software Development ∑ Analyst/Research ∑ Engineering - Telecom/Technology ∑ Agile ∑ Analysis ∑ business ∑ Business Analysis ∑ Computer Science ∑ Database ∑ Information Technology (IT),https://wuzzuf.net/jobs/p/LXQg02k28qeS-System-Analyst-Sceel-io-Cairo-Egypt
Backend Developer,Joe13,"Cairo, Egypt",Entry Level ∑ 1 - 3 Yrs of Exp ∑ IT/Software Development ∑ backend ∑ Backend developer ∑ Computer Science ∑ Software Development ∑ Software Engineering ∑ developer,https://wuzzuf.net/jobs/p/oy1iNYHtedzT-Backend-Developer-Joe3-Cairo-Egypt
Flutter Developer,Bydotpy,"New Cairo, Cairo, Egypt",Experienced ∑ 2 - 3 Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Computer Science ∑ flutter ∑ Flutter developer ∑ Information Technology (IT) ∑ Software Development,https://wuzzuf.net/jobs/p/VfMYzUAhCozk-Flutter-Developer-Bydotpy-Cairo-Egypt
Oracle Developer & Oracle Cloud Integration (OCI),Confidential,"Heliopolis, Cairo, Egypt",Experienced ∑ 3 - 10 Yrs of Exp ∑ males_only ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Oracle ∑ Cloud ∑ ERP ∑ Information Technology (IT) ∑ Integration ∑ Computer Science ∑ Software Development,https://wuzzuf.net/jobs/p/tJwadhwpqXom-Oracle-Developer-Oracle-Cloud-Integration-OCI-Cairo-Egypt
Senior Oracle developer,Algoriza,"Giza, Egypt",Experienced ∑ 5+ Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Computer Science ∑ Design ∑ Development ∑ Database ∑ Information Technology (IT) ∑ Oracle ∑ oracle developer ∑ PL/SQL,https://wuzzuf.net/jobs/p/IPKW9NGAdl0Z-Senior-Oracle-developer-Algoriza-Giza-Egypt
MS SQL Database Administrator,Confidential,"Heliopolis, Cairo, Egypt",Experienced ∑ 2+ Yrs of Exp ∑ Administration ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Information Technology (IT) ∑ Computer Engineering ∑ Computer Science ∑ Troubleshooting ∑ Server ∑ Networking ∑ Database Administration,https://wuzzuf.net/jobs/p/isxIAtfvdxCj-MS-SQL-Database-Administrator-Cairo-Egypt
Digital Products Design Manager,Confidential,"Mohandessin, Giza, Egypt",Manager ∑ 8 - 10 Yrs of Exp ∑ IT/Software Development ∑ Design ∑ Computer Science ∑ Software ∑ UI ∑ UX ∑ Digital,https://wuzzuf.net/jobs/p/1xzlCCE6lQ13-Digital-Products-Design-Manager-Giza-Egypt
Technical IT Support,STIO Life Science,"Heliopolis, Cairo, Egypt",Experienced ∑ 1 - 3 Yrs of Exp ∑ IT/Software Development ∑ Pharmaceutical ∑ computer ∑ Computer Science ∑ ERP ∑ Information Technology (IT) ∑ IT ∑ IT Support ∑ SAP ∑ Technical Support,https://wuzzuf.net/jobs/p/olmb0gjlxdmg-Technical-IT-Support-STIO-Life-Science-Cairo-Egypt
Flutter Developer,Aqarmap.com,"Nasr City, Cairo, Egypt",Experienced ∑ 2 - 4 Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ flutter ∑ Computer Science ∑ Information Technology (IT) ∑ Flutter developer ∑ Software Development ∑ Mobile Development ∑ iOS Development ∑ Android Development,https://wuzzuf.net/jobs/p/2Ye8ZL0eX18a-Flutter-Developer-Aqarmap-com-Cairo-Egypt
Senior Flutter Developer,CrossWorkers,"New Cairo, Cairo, Egypt",Experienced ∑ 3 - 5 Yrs of Exp ∑ IT/Software Development ∑ Development ∑ Programming ∑ Information Technology (IT) ∑ Computer Science,https://wuzzuf.net/jobs/p/HYhiNCWaYZcL-Senior-Flutter-Developer-CrossWorkers-Cairo-Egypt
IT Manager- Sap User,Confidential,"Obour City, Cairo, Egypt",Manager ∑ 12 - 15 Yrs of Exp ∑ IT/Software Development ∑ Operations/Management ∑ Engineering - Telecom/Technology ∑ Administration ∑ Analysis ∑ computer ∑ Computer Hardware ∑ Computer Science ∑ Information Technology (IT) ∑ IT,https://wuzzuf.net/jobs/p/ofRUxd4wiMgi-IT-Manager--Sap-User-Cairo-Egypt
Senior .NET Full Stack Developer (.NET Core & Angular),Lumin,"Sheikh Zayed, Giza, Egypt",Experienced ∑ 4+ Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ ASP.NET ∑ ADO.NET ∑ C#.Net ∑ .NET ∑ .NEt Full Stack Developer ∑ Full Stack Developer ∑ java ∑ Python,https://wuzzuf.net/jobs/p/TkWOEoHDsxNZ-Senior-NET-Full-Stack-Developer-NET-Core-Angular-Lumin-Giza-Egypt
Full Stack Developer,TTC Technologies,"Heliopolis, Cairo, Egypt",Experienced ∑ 3 - 6 Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Full Stack ∑ Software Development ∑ Computer Science ∑ Information Technology (IT) ∑ SQL ∑ Software ∑ javaScript ∑ PHP,https://wuzzuf.net/jobs/p/fPcykL0b8NEb-Full-Stack-Developer-TTC-Technologies-Cairo-Egypt
"Senior Backend full stack Developer (Node.js, MongoDB, Firebase)",NERD,"New Cairo, Cairo, Egypt",Experienced ∑ 5+ Yrs of Exp ∑ IT/Software Development ∑ MongoDB ∑ Node.js ∑ Firebase ∑ Docker ∑ backend development ∑ API ∑ Security ∑ Data protection ∑ scalability,https://wuzzuf.net/jobs/p/PaMI8WJquFYn-Senior-Backend-full-stack-Developer-Nodejs-MongoDB-Firebase-NERD-Cairo-Egypt
Software Developer,Atrium Egypt,"Madinaty, Cairo, Egypt",Experienced ∑ 2 - 5 Yrs of Exp ∑ IT/Software Development ∑ Quality ∑ Engineering - Telecom/Technology ∑ Computer Science ∑ Information Technology (IT) ∑ English ∑ Java ∑ Software Engineering ∑ Programming ∑ Python,https://wuzzuf.net/jobs/p/6Z5DnxCLfITg-Software-Developer-Atrium-Egypt-Cairo-Egypt
Software Business Analyst - Job Description,BRISK Business Inc.,"New Cairo, Cairo, Egypt",Experienced ∑ 3 - 7 Yrs of Exp ∑ IT/Software Development ∑ Business Analysis ∑ Information Technology (IT) ∑ Computer Science ∑ Communication ∑ English,https://wuzzuf.net/jobs/p/pabrWedhKGgv-Software-Business-Analyst---Job-Description-BRISK-Business-Inc-Cairo-Egypt
"Full Stack Developer (.Net , Nodejs)",Pro Dev Tech,"Cairo, Egypt",Experienced ∑ 2 - 4 Yrs of Exp ∑ IT/Software Development ∑ Full Stack Developer ∑ JavaScript ∑ NET ∑ NodeJS ∑ Software Development ∑ Stack ∑ developer ∑ Computer Science ∑ Information Technology (IT),https://wuzzuf.net/jobs/p/kSf3oQ1sT6NR-Full-Stack-Developer-Net-Nodejs-Pro-Dev-Tech-Cairo-Egypt
Full Stack Developer - MERN,Confidential,"Nasr City, Cairo, Egypt",Experienced ∑ 2+ Yrs of Exp ∑ IT/Software Development ∑ Computer Science ∑ AWS ∑ HTML ∑ JavaScript ∑ React ∑ CSS ∑ Node.js ∑ RESTful APIs ∑ Testing,https://wuzzuf.net/jobs/p/5TCdHp3v9pox-Full-Stack-Developer---MERN-Cairo-Egypt
Senior Test Automation Engineer | Java - Selenium,Expleo,"Maadi, Cairo, Egypt",Experienced ∑ 3 - 6 Yrs of Exp ∑ IT/Software Development ∑ Quality ∑ Engineering - Telecom/Technology ∑ Agile ∑ Automation ∑ Azure ∑ C# ∑ Computer Science ∑ English ∑ Information Technology (IT),https://wuzzuf.net/jobs/p/EUO2kVJaZAt5-Senior-Test-Automation-Engineer-Java---Selenium-Expleo-Cairo-Egypt
Quality Engineer - Giza,SE Wiring Systems EGYPT,"6th of October, Giza, Egypt",Entry Level ∑ 0 - 1 Yrs of Exp ∑ Manufacturing/Production ∑ Quality ∑ Engineering - Other ∑ Engineering ∑ quality ∑ Quality Assurance ∑ Quality Control ∑ Science,https://wuzzuf.net/jobs/p/a3GV0mKbGBlT-Quality-Engineer---Giza-SE-Wiring-Systems-EGYPT-Giza-Egypt
Senior iOS Mobile Developer,Expert Apps,"Maadi, Cairo, Egypt",Experienced ∑ 5+ Yrs of Exp ∑ IT/Software Development ∑ Computer Science ∑ Apple ∑ APIs ∑ Software Development ∑ Cloud ∑ Software Engineering ∑ computer ∑ Design ∑ Development,https://wuzzuf.net/jobs/p/FxEuyteXEBfc-Senior-iOS-Mobile-Developer-Expert-Apps-Cairo-Egypt
Test Automation Engineer,Al Safy,"Cairo, Egypt",Manager ∑ 7 - 9 Yrs of Exp ∑ IT/Software Development ∑ Quality ∑ Engineering - Telecom/Technology ∑ QA ∑ Quality Assurance ∑ Quality Control ∑ Computer Science ∑ Testing ∑ ALM ∑ Selenium,https://wuzzuf.net/jobs/p/A5nUUfnQRahM-Test-Automation-Engineer-Al-Safy-Cairo-Egypt
Engineer Maintenance / Technical Representative (Mobile),Raya Distribution,"Maadi, Cairo, Egypt",Entry Level ∑ 1 - 2 Yrs of Exp ∑ Engineering - Telecom/Technology ∑ Computer Science ∑ Customer Care ∑ Information Technology (IT) ∑ Maintenance,https://wuzzuf.net/jobs/p/YSNtXAq5xIoe-Engineer-Maintenance-Technical-Representative-Mobile-Raya-Distribution-Cairo-Egypt
Front End Developer,Amjaad Technology,"Maadi, Cairo, Egypt",Experienced ∑ 3 - 4 Yrs of Exp ∑ Creative/Design/Art ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Redux ∑ React.js ∑ React ∑ Js ∑ Information Technology (IT) ∑ front-end ∑ Development,https://wuzzuf.net/jobs/p/WvvrDCYlhIyL-Front-End-Developer-Amjaad-Technology-Cairo-Egypt
SAP Basis Admin,Confidential,"Cairo, Egypt",Experienced ∑ 3+ Yrs of Exp ∑ Administration ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Administration ∑ Computer Engineering ∑ Computer Science ∑ Engineering ∑ Information Technology (IT) ∑ Oracle ∑ SAP,https://wuzzuf.net/jobs/p/m8muWEAR11Ob-SAP-Basis-Admin-Cairo-Egypt
HSE Engineering,Confidential,"6th of October, Giza, Egypt",Experienced ∑ 3 - 5 Yrs of Exp ∑ males_only ∑ Engineering - Other ∑ HSE ∑ Health and Safety ∑ Health ∑ Environment ∑ Engineering ∑ Communication skills ∑ Safety ∑ Science ∑ Manufacturing,https://wuzzuf.net/jobs/p/2iOEjoF285Pr-HSE-Engineering-Giza-Egypt
Network Instructor,MICA,"Haram, Giza, Egypt",Entry Level ∑ IT/Software Development ∑ Education/Teaching ∑ Training/Instructor ∑ CCNA ∑ Cisco ∑ Cisco CCNA ∑ Computer Science ∑ Electronics ∑ Engineering ∑ firewalls,https://wuzzuf.net/jobs/p/T6IhCs3nKJ4u-Network-Instructor-MICA-Giza-Egypt
Software Quality Control Engineer,Aqarmap.com,"Nasr City, Cairo, Egypt",Experienced ∑ 2 - 4 Yrs of Exp ∑ IT/Software Development ∑ Quality ∑ Engineering - Telecom/Technology ∑ QA ∑ QC ∑ Quality Control ∑ Quality Assurance ∑ Software Testing ∑ Test Cases ∑ Selenium,https://wuzzuf.net/jobs/p/xnCCRglEOcjr-Software-Quality-Control-Engineer-Aqarmap-com-Cairo-Egypt
Senior Full Stack Web & Mobile Developer,Al Arab Group,"Cairo, Egypt",Experienced ∑ 5+ Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Computer Science ∑ Database ∑ Information Technology (IT) ∑ PHP ∑ Laravel ∑ JavaScript ∑ Software Development ∑ Database Design,https://wuzzuf.net/jobs/p/jmazF3OaqWxa-Senior-Full-Stack-Web-Mobile-Developer-Al-Arab-Group-Cairo-Egypt
IT Network Administrator,Roya Developments,"Sheraton, Cairo, Egypt",Experienced ∑ 3 - 9 Yrs of Exp ∑ IT/Software Development ∑ CCNA ∑ Cisco ∑ Computer Engineering ∑ Computer Science ∑ Information Technology (IT) ∑ IT ∑ Network Administration ∑ Networks ∑ Security,https://wuzzuf.net/jobs/p/TBTsFHLScO3u-IT-Network-Administrator-Roya-Developments-Cairo-Egypt
Junior Backend Developer,waffarha.com,"Downtown, Cairo, Egypt",Entry Level ∑ 1 - 3 Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ PHP ∑ Computer Science ∑ Git ∑ Software Engineering ∑ Laravel ∑ Software ∑ Software Development ∑ JavaScript,https://wuzzuf.net/jobs/p/9QRYTIXcdVVK-Junior-Backend-Developer-waffarha-com-Cairo-Egypt
Senior Digitalization and Automatization,Circle K,"Sheraton, Cairo, Egypt",Experienced ∑ 3 - 5 Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Computer Science ∑ Electrical Engineering ∑ Engineering ∑ Retail,https://wuzzuf.net/jobs/p/Cyk3Cw3wUxqS-Senior-Digitalization-and-Automatization-Circle-K-Cairo-Egypt
Quality Assurance Specialist,Ovo Egypt,"6th of October, Giza, Egypt",Entry Level ∑ 1 - 2 Yrs of Exp ∑ Quality ∑ Communication ∑ English ∑ Food Manufacturing ∑ Manufacturing ∑ QA ∑ quality ∑ Quality Assurance ∑ Science,https://wuzzuf.net/jobs/p/VT9OgyY3f61Q-Quality-Assurance-Specialist-Ovo-Egypt-Giza-Egypt
FICO Consultant - Senior Associate,PwC Cairo,"Cairo, Egypt",Experienced ∑ 3 - 7 Yrs of Exp ∑ Accounting/Finance ∑ IT/Software Development ∑ SAP ∑ FICO ∑ Computer Science ∑ Information Technology (IT),https://wuzzuf.net/jobs/p/UrcjRSRt4pCL-FICO-Consultant---Senior-Associate-PwC-Cairo-Cairo-Egypt
ERP System Administrator,Confidential,"6th of October, Giza, Egypt",Experienced ∑ 3 - 7 Yrs of Exp ∑ IT/Software Development ∑ ERP ∑ ERP System ∑ Information Technology (IT) ∑ System Administration ∑ Computer Science ∑ SAP ∑ Oracle ∑ CRM ∑ SQL,https://wuzzuf.net/jobs/p/x1wH7Xd7HiKY-ERP-System-Administrator-Giza-Egypt
Flutter team lead,Kian Alraqmih,"Mansoura, Dakahlia, Egypt",Manager ∑ 5 - 7 Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Development ∑ Information Technology (IT) ∑ Management ∑ Mobile ∑ Mobile Development ∑ Software Development ∑ Software Engineering ∑ Software,https://wuzzuf.net/jobs/p/e5mvet9MZ32E-Flutter-team-lead-Kian-Alraqmih-Dakahlia-Egypt
Senior Backend Developer (Node.js),ZE LOGIC,"Dokki, Giza, Egypt",Experienced ∑ 4 - 8 Yrs of Exp ∑ IT/Software Development ∑ back-end ∑ Computer Science ∑ Software Engineering ∑ Git ∑ JavaScript ∑ RESTful ∑ MySQL ∑ AWS ∑ Oracle Database,https://wuzzuf.net/jobs/p/KsLORfqbkYeA-Senior-Backend-Developer-Nodejs-ZE-LOGIC-Giza-Egypt
Medical Sales Supervisor (Cairo - Alex - Tanta -Assiut),STIO Life Science,"Heliopolis, Cairo, Egypt",Experienced ∑ 3 - 5 Yrs of Exp ∑ Operations/Management ∑ Sales/Retail ∑ Pharmaceutical ∑ MEDICINE ∑ Sales ∑ Science ∑ Veterinary ∑ sales skills ∑ Sales Target ∑ Medical,https://wuzzuf.net/jobs/p/tRsOQHZbRF0d-Medical-Sales-Supervisor-Cairo---Alex---Tanta--Assiut-STIO-Life-Science-Cairo-Egypt
Senior IT Security Administrator,Kandil Industries,"10th of Ramadan City, Cairo, Egypt",Experienced ∑ 5 - 7 Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ CCNA ∑ CCNP ∑ computer ∑ Computer Engineering ∑ Computer Science ∑ Engineering ∑ Firewall ∑ Information Technology (IT),https://wuzzuf.net/jobs/p/D2ayWRKRyvip-Senior-IT-Security-Administrator-Kandil-Industries-Cairo-Egypt
IT Technical Support,Selah ElTelmeez For Publishing & printing,"Obour City, Cairo, Egypt",Experienced ∑ 1 - 4 Yrs of Exp ∑ Installation/Maintenance/Repair ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ CCNA ∑ computer ∑ Computer Science ∑ Customer Support ∑ Hardware ∑ information system ∑ Information Technology (IT),https://wuzzuf.net/jobs/p/5KYpDLlDhMco-IT-Technical-Support-Selah-ElTelmeez-For-Publishing-printing-Cairo-Egypt
Business Analyst,Youxel,"Cairo, Egypt",Experienced ∑ 4+ Yrs of Exp ∑ IT/Software Development ∑ Analyst/Research ∑ Engineering - Telecom/Technology ∑ Business Analysis ∑ Information Technology (IT) ∑ Engineering ∑ Software Development ∑ Software ∑ Software Engineering ∑ Computer Science,https://wuzzuf.net/jobs/p/eW7CpaAi0R9j-Business-Analyst-Youxel-Cairo-Egypt
Network & System Administration Officer,Almosafer,"Mohandessin, Giza, Egypt",Entry Level ∑ 2 - 4 Yrs of Exp ∑ Administration ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Administration ∑ Computer Science ∑ Cisco ∑ Configuration ∑ Information Technology (IT) ∑ Management ∑ network,https://wuzzuf.net/jobs/p/EpMpSf6WTdPB-Network-System-Administration-Officer-Almosafer-Giza-Egypt
"Frontend Developer ""React""",Bydotpy,"New Cairo, Cairo, Egypt",Experienced ∑ 2 - 3 Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Computer Science ∑ CSS ∑ HTML5 ∑ Information Technology (IT) ∑ JavaScript ∑ React ∑ Software Development ∑ CSS3,https://wuzzuf.net/jobs/p/tm6Nkp6itlnm-Frontend-Developer-React-Bydotpy-Cairo-Egypt
Sr. Regulatory Affairs Specialist,Nature's Rule Egypt LLC,"New Cairo, Cairo, Egypt",Experienced ∑ 5+ Yrs of Exp ∑ Administration ∑ Medical/Healthcare ∑ Pharmaceutical ∑ Pharmacy ∑ Regulatory Affairs ∑ NFSA ∑ Pharmaceutical ∑ Science ∑ Compliance ∑ regesteration,https://wuzzuf.net/jobs/p/5QcMjYgGa3H4-Sr-Regulatory-Affairs-Specialist-Natures-Rule-Egypt-LLC-Cairo-Egypt
Microsoft Dynamics 365 Supply chain Functional Consultant,Seoudi Supermarket,"Sheikh Zayed, Giza, Egypt",Experienced ∑ 3 - 5 Yrs of Exp ∑ IT/Software Development ∑ Logistics/Supply Chain ∑ Engineering - Telecom/Technology ∑ Computer Science ∑ Information Technology (IT) ∑ Logistics ∑ Supply Chain ∑ Warehouse ∑ Warehouse Management ∑ business,https://wuzzuf.net/jobs/p/kB6XGbIwnPI4-Microsoft-Dynamics-365-Supply-chain-Functional-Consultant-Seoudi-Supermarket-Giza-Egypt
IT Manager,Al Janobi Co. For Contracting,"New Cairo, Cairo, Egypt",Manager ∑ 5 - 10 Yrs of Exp ∑ IT/Software Development ∑ Project/Program Management ∑ Engineering - Telecom/Technology ∑ computer ∑ Computer Engineering ∑ Computer Hardware ∑ Computer Science ∑ Information Technology (IT) ∑ IT ∑ Management,https://wuzzuf.net/jobs/p/T5YIdg8yffum-IT-Manager-Al-Janobi-Co-For-Contracting-Cairo-Egypt
Plasma Quality Assurance Senior Manager,Grifols Egypt for Plasma Derivatives,"New Cairo, Cairo, Egypt",Manager ∑ 10 - 13 Yrs of Exp ∑ Quality ∑ Communication ∑ Communication skills ∑ Computer Science ∑ Management ∑ Manufacturing ∑ Health ∑ Pharma ∑ Planning ∑ quality,https://wuzzuf.net/jobs/p/B4cM0AxkgKXw-Plasma-Quality-Assurance-Senior-Manager-Grifols-Egypt-for-Plasma-Derivatives-Cairo-Egypt
Senior Full Stack Developer (.Net & Angular 14+),Link Datacenter,"Maadi, Cairo, Egypt",Experienced ∑ 3 - 5 Yrs of Exp ∑ Creative/Design/Art ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Agile ∑ Angular ∑ Computer Science ∑ CSS3 ∑ Git ∑ HTML ∑ Information Technology (IT),https://wuzzuf.net/jobs/p/FjpGKCylWTzr-Senior-Full-Stack-Developer-Net-Angular-14-Link-Datacenter-Cairo-Egypt
Oracle SCM Consultant (Fusion),Confidential,"Mokattam, Cairo, Egypt",Experienced ∑ 2 - 4 Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Computer Science ∑ Information Technology (IT) ∑ orcale Fusion ∑ Oracle SCM,https://wuzzuf.net/jobs/p/1slNEnslCkDL-Oracle-SCM-Consultant-Fusion-Cairo-Egypt
Web Development .NET Tech Lead,Seoudi Supermarket,"Sheikh Zayed, Giza, Egypt",Experienced ∑ 5 - 7 Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Analysis ∑ business ∑ Communication skills ∑ Computer Science ∑ Information Technology (IT) ∑ Quality Assurance ∑ Software Development ∑ MS Office,https://wuzzuf.net/jobs/p/r384aaYEJvMm-Web-Development-NET-Tech-Lead-Seoudi-Supermarket-Giza-Egypt
Front End Team Lead,CrossWorkers,"New Cairo, Cairo, Egypt",Experienced ∑ 6 - 9 Yrs of Exp ∑ IT/Software Development ∑ Computer Science ∑ front-end ∑ Information Technology (IT) ∑ React ∑ Typescript ∑ JavaScript ∑ React Native,https://wuzzuf.net/jobs/p/iJBNgbQZOmw0-Front-End-Team-Lead-CrossWorkers-Cairo-Egypt
Front-End Developer,Ebla,"Nasr City, Cairo, Egypt",Experienced ∑ 5 - 10 Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Front-End ∑ Information Technology (IT) ∑ Computer Science ∑ Engineering ∑ Software Development ∑ Software Engineering ∑ javaScript ∑ HTML,https://wuzzuf.net/jobs/p/PQX6LW6BB4OB-Front-End-Developer-Ebla-Cairo-Egypt
Java Developer - Back End,Ebla,"Nasr City, Cairo, Egypt",Experienced ∑ 5+ Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Java ∑ javaScript ∑ Information Technology (IT) ∑ Engineering ∑ Software Engineering ∑ Software Development ∑ Computer Science ∑ JAVA 6,https://wuzzuf.net/jobs/p/M5oMZXlgDZVE-Java-Developer---Back-End-Ebla-Cairo-Egypt
Senior IT Engineer,Royal Herbs,"Alsadat City, Monufya, Egypt",Experienced ∑ 3 - 7 Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Computer Science ∑ Engineering ∑ Information Technology (IT) ∑ Network ∑ Troubleshooting ∑ Security ∑ computer ∑ IT Service Management,https://wuzzuf.net/jobs/p/3Gh905BU8JCI-Senior-IT-Engineer-Royal-Herbs-Monufya-Egypt
ERPNext Developer,Pro Dev Tech,"Cairo, Egypt",Experienced ∑ 4+ Yrs of Exp ∑ IT/Software Development ∑ ERP ∑ ERP System ∑ ERP Solutions ∑ ERP Applications ∑ Computer Science ∑ erpnext ∑ HTML ∑ JavaScript ∑ Jinja,https://wuzzuf.net/jobs/p/ksqHGzO9Dt4W-ERPNext-Developer-Pro-Dev-Tech-Cairo-Egypt
ERPNext Developer,Confidential,"Maadi, Cairo, Egypt",Experienced ∑ 3 - 6 Yrs of Exp ∑ IT/Software Development ∑ APIs ∑ erpnext ∑ Python ∑ HTML ∑ CSS ∑ JavaScript ∑ Web ∑ Computer Science,https://wuzzuf.net/jobs/p/NVhHdexIcuQF-ERPNext-Developer-Cairo-Egypt
Senior Backend Developer (nodejs),Pro Dev Tech,"Cairo, Egypt",Experienced ∑ 4+ Yrs of Exp ∑ IT/Software Development ∑ backend ∑ Design ∑ Development ∑ Git ∑ Information Technology (IT) ∑ Programming ∑ Software Development ∑ API ∑ Computer Science,https://wuzzuf.net/jobs/p/wwXvK0km9ARx-Senior-Backend-Developer-nodejs-Pro-Dev-Tech-Cairo-Egypt
Fullstack developer,Ewa,"Cairo, Egypt",Experienced ∑ 2 - 5 Yrs of Exp ∑ IT/Software Development ∑ MongoDB ∑ Node.js ∑ Express.js ∑ JavaScript ∑ HTML ∑ CSS ∑ Bootstrap ∑ Dio ∑ Dart,https://wuzzuf.net/jobs/p/YrU9r2ZQpMKw-Fullstack-developer-Ewa-Cairo-Egypt
